cont_id,gender,age_years,highest_edu,annual_invest,annual_income,activity_level,churn,cust_id,total_txns,total_txn_amount,avg_txn_amount,avg_daily_txns
1009533684,MALE,49.83,1,0.0,19991.0,2,0,1009533684,227,8294.010000000002,36.53748898678415,0.6219178082191781
1009533685,FEMALE,45.65,4,0.0,19748.0,3,0,1009533685,266,9728.539999999999,36.57345864661654,0.7287671232876712
1009533686,MALE,63.09,1,0.0,16106.0,4,1,1009533686,228,7309.0199999999995,32.057105263157894,0.6246575342465753
1009533687,FEMALE,46.39,1,0.0,20624.0,2,0,1009533687,266,9398.319999999996,35.33203007518796,0.7287671232876712
1009533688,MALE,20.08,1,0.0,15188.0,2,0,1009533688,228,7656.229999999996,33.57995614035086,0.6246575342465753
1009533689,MALE,74.7,1,0.0,19602.0,2,0,1009533689,78,2228.0199999999995,28.564358974358967,0.2136986301369863
1009533690,FEMALE,41.2,1,0.0,22402.0,0,0,1009533690,126,4042.150000000002,32.08055555555557,0.3452054794520548
1009533691,MALE,41.37,1,0.0,37001.0,4,0,1009533691,235,7303.009999999999,31.07663829787234,0.6438356164383562
1009533692,FEMALE,50.72,4,0.0,21549.0,2,0,1009533692,263,14134.389999999989,53.74292775665395,0.7205479452054795
1009533693,MALE,39.9,4,14206.0,25611.0,3,0,1009533693,63,1943.9900000000007,30.856984126984138,0.1726027397260274
1009533694,FEMALE,76.89,4,0.0,15473.0,2,0,1009533694,27,812.2199999999999,30.082222222222217,0.07397260273972603
1009533695,MALE,44.08,1,0.0,13471.0,5,1,1009533695,247,8075.82,32.69562753036437,0.6767123287671233
1009533696,MALE,75.85,1,0.0,17167.0,3,0,1009533696,240,7662.289999999997,31.92620833333332,0.6575342465753424
1009533697,FEMALE,44.25,2,9323.0,52057.0,1,1,1009533697,203,11595.459999999997,57.120492610837424,0.5561643835616439
1009533698,FEMALE,38.73,1,0.0,19899.0,2,0,1009533698,90,6134.330000000001,68.15922222222223,0.2465753424657534
1009533699,MALE,35.09,1,0.0,13467.0,3,1,1009533699,134,6218.030000000001,46.40320895522389,0.36712328767123287
1009533700,FEMALE,23.78,1,0.0,20664.0,2,0,1009533700,212,8505.97,40.122499999999995,0.5808219178082191
1009533701,FEMALE,44.63,1,0.0,17710.0,0,1,1009533701,48,2207.2300000000005,45.98395833333334,0.13150684931506848
1009533702,MALE,41.38,1,0.0,18015.0,3,0,1009533702,82,3386.0799999999986,41.29365853658535,0.22465753424657534
1009533703,MALE,34.01,1,0.0,17001.0,1,1,1009533703,246,11521.070000000003,46.83361788617888,0.673972602739726
1009533704,FEMALE,46.84,2,96142.0,132679.0,1,1,1009533704,229,9190.29,40.13227074235808,0.6273972602739726
1009533705,FEMALE,53.75,2,7539.0,75010.0,3,1,1009533705,254,7376.319999999996,29.04062992125983,0.6958904109589041
1009533706,FEMALE,43.45,1,0.0,14035.0,2,0,1009533706,39,1370.93,35.15205128205128,0.10684931506849316
1009533707,FEMALE,23.57,2,11992.0,58568.0,2,0,1009533707,249,15658.25000000001,62.88453815261048,0.6821917808219178
1009533708,FEMALE,55.36,2,81754.0,71795.0,4,0,1009533708,293,11280.489999999993,38.49996587030714,0.8027397260273973
1009533709,MALE,58.7,1,0.0,17926.0,1,0,1009533709,262,7292.299999999997,27.833206106870218,0.7178082191780822
1009533710,MALE,29.17,4,5628.0,41120.0,0,1,1009533710,299,12475.310000000007,41.72344481605354,0.8191780821917808
1009533711,FEMALE,49.63,1,0.0,20815.0,0,0,1009533711,262,17423.969999999994,66.50370229007632,0.7178082191780822
1009533712,MALE,49.39,1,0.0,14707.0,2,0,1009533712,244,9604.69,39.36348360655738,0.6684931506849315
1009533713,FEMALE,61.48,3,112146.0,176355.0,2,0,1009533713,99,3023.5900000000006,30.54131313131314,0.27123287671232876
1009533714,FEMALE,59.31,1,0.0,32131.0,3,0,1009533714,69,2075.1300000000006,30.074347826086964,0.18904109589041096
1009533715,FEMALE,40.63,1,0.0,15609.0,3,0,1009533715,230,9092.72,39.5335652173913,0.6301369863013698
1009533716,FEMALE,36.5,1,0.0,20725.0,1,1,1009533716,247,8877.109999999993,35.939716599190255,0.6767123287671233
1009533717,MALE,24.59,1,0.0,36055.0,1,0,1009533717,72,2383.89,33.10958333333333,0.19726027397260273
1009533718,FEMALE,35.45,4,0.0,22679.0,2,0,1009533718,22,927.33,42.15136363636364,0.06027397260273973
1009533719,MALE,42.89,2,109469.0,98920.0,2,0,1009533719,248,6700.549999999998,27.018346774193542,0.6794520547945205
1009533720,FEMALE,22.62,1,0.0,16747.0,2,1,1009533720,219,7330.379999999999,33.472054794520545,0.6
1009533721,MALE,89.05,4,0.0,16032.0,1,0,1009533721,161,5376.760000000001,33.3960248447205,0.4410958904109589
1009533722,FEMALE,55.61,1,0.0,15186.0,3,0,1009533722,186,8095.999999999996,43.52688172043009,0.5095890410958904
1009533723,MALE,59.54,4,0.0,25333.0,1,0,1009533723,203,16945.00999999999,83.47295566502459,0.5561643835616439
1009533724,MALE,44.44,1,0.0,16498.0,2,1,1009533724,181,16113.829999999993,89.02668508287289,0.4958904109589041
1009533725,MALE,70.65,4,6749.0,37163.0,3,0,1009533725,232,14546.12,62.69879310344828,0.6356164383561644
1009533726,MALE,30.29,1,0.0,15567.0,2,0,1009533726,166,6029.680000000001,36.32337349397591,0.4547945205479452
1009533727,MALE,55.45,1,0.0,21479.0,2,0,1009533727,51,2256.6000000000004,44.24705882352942,0.13972602739726028
1009533728,MALE,41.05,1,0.0,17576.0,2,0,1009533728,21,1325.9199999999998,63.13904761904761,0.057534246575342465
1009533729,FEMALE,57.92,4,0.0,15636.0,2,0,1009533729,234,11075.519999999997,47.33128205128204,0.6410958904109589
1009533730,FEMALE,57.11,1,0.0,14447.0,1,1,1009533730,265,7799.950000000004,29.433773584905676,0.726027397260274
1009533731,FEMALE,49.76,4,12474.0,37571.0,2,1,1009533731,49,1279.5400000000002,26.1130612244898,0.13424657534246576
1009533732,FEMALE,32.33,1,0.0,21510.0,2,0,1009533732,245,15232.060000000001,62.17167346938776,0.6712328767123288
1009533733,FEMALE,66.51,1,0.0,16105.0,0,0,1009533733,265,30838.829999999998,116.3729433962264,0.726027397260274
1009533734,FEMALE,49.23,4,8355.0,71695.0,1,1,1009533734,146,5259.8600000000015,36.02643835616439,0.4
1009533735,FEMALE,57.1,4,0.0,21890.0,1,0,1009533735,251,7719.669999999999,30.755657370517923,0.6876712328767123
1009533736,MALE,75.16,4,0.0,17806.0,3,0,1009533736,234,8095.589999999999,34.59653846153846,0.6410958904109589
1009533737,MALE,67.89,1,0.0,22526.0,5,0,1009533737,147,5276.739999999998,35.89619047619046,0.40273972602739727
1009533738,MALE,68.3,4,0.0,20120.0,4,0,1009533738,94,3749.09,39.88393617021277,0.25753424657534246
1009533739,MALE,24.43,3,106894.0,120013.0,3,0,1009533739,226,14424.920000000007,63.82707964601773,0.6191780821917808
1009533740,MALE,51.06,1,0.0,21148.0,2,0,1009533740,166,7493.950000000008,45.14427710843378,0.4547945205479452
1009533741,FEMALE,53.25,1,0.0,20823.0,2,0,1009533741,93,3594.1,38.64623655913979,0.2547945205479452
1009533742,MALE,83.87,2,114368.0,3852862.0,5,0,1009533742,232,8545.15,36.83254310344827,0.6356164383561644
1009533743,MALE,41.21,4,11202.0,39200.0,2,0,1009533743,285,10467.880000000001,36.72940350877193,0.7808219178082192
1009533744,FEMALE,35.34,2,119781.0,100029.0,2,0,1009533744,267,10130.550000000005,37.94213483146069,0.7315068493150685
1009533745,MALE,35.64,4,0.0,22349.0,2,0,1009533745,95,3954.6299999999997,41.62768421052631,0.2602739726027397
1009533746,FEMALE,68.63,4,0.0,19477.0,2,1,1009533746,180,11748.749999999995,65.2708333333333,0.4931506849315068
1009533747,FEMALE,39.79,2,103989.0,84021.0,2,1,1009533747,174,11991.600000000002,68.91724137931035,0.4767123287671233
1009533748,FEMALE,59.3,1,0.0,17960.0,1,0,1009533748,368,14298.17,38.85372282608696,1.0082191780821919
1009533749,FEMALE,77.88,2,7465.0,38083.0,3,0,1009533749,230,8397.51,36.51091304347826,0.6301369863013698
1009533750,MALE,44.7,4,0.0,18323.0,2,0,1009533750,251,8985.020000000006,35.79689243027891,0.6876712328767123
1009533751,MALE,40.84,1,0.0,20038.0,4,0,1009533751,245,10258.279999999997,41.870530612244885,0.6712328767123288
1009533752,FEMALE,73.55,1,0.0,15264.0,1,0,1009533752,232,9908.439999999995,42.70879310344826,0.6356164383561644
1009533753,FEMALE,43.91,1,0.0,37755.0,4,0,1009533753,135,4178.51,30.951925925925927,0.3698630136986301
1009533754,MALE,70.31,1,0.0,22322.0,1,1,1009533754,28,964.5799999999998,34.44928571428571,0.07671232876712329
1009533755,MALE,25.7,4,13839.0,33025.0,0,1,1009533755,183,6519.2899999999945,35.62453551912565,0.5013698630136987
1009533756,MALE,49.67,1,0.0,18301.0,2,0,1009533756,85,3717.259999999999,43.73247058823528,0.2328767123287671
1009533757,FEMALE,31.25,2,70986.0,91118.0,1,1,1009533757,250,9392.58,37.57032,0.684931506849315
1009533758,MALE,55.79,1,0.0,27853.0,3,0,1009533758,252,8228.259999999998,32.65182539682539,0.6904109589041096
1009533759,MALE,30.05,2,75803.0,94283.0,4,0,1009533759,247,8073.53,32.686356275303645,0.6767123287671233
1009533760,FEMALE,27.67,1,0.0,21980.0,1,0,1009533760,208,8377.859999999999,40.27817307692307,0.5698630136986301
1009533761,MALE,81.98,1,0.0,37756.0,3,0,1009533761,180,8129.6100000000015,45.16450000000001,0.4931506849315068
1009533762,MALE,58.6,4,8055.0,30596.0,2,0,1009533762,43,2397.2499999999995,55.74999999999999,0.1178082191780822
1009533763,FEMALE,35.49,4,0.0,14983.0,2,0,1009533763,231,18495.84000000001,80.06857142857147,0.6328767123287671
1009533764,FEMALE,59.83,3,81778.0,94916.0,1,0,1009533764,255,10858.24,42.58133333333333,0.6986301369863014
1009533765,FEMALE,74.43,4,0.0,28963.0,5,0,1009533765,33,1692.27,51.28090909090909,0.09041095890410959
1009533766,MALE,62.06,1,0.0,17305.0,4,0,1009533766,115,4589.179999999999,39.90591304347826,0.3150684931506849
1009533767,FEMALE,45.62,1,0.0,17397.0,2,0,1009533767,230,8371.840000000004,36.3993043478261,0.6301369863013698
1009533768,FEMALE,34.76,4,0.0,15898.0,2,0,1009533768,267,36684.70000000001,137.39588014981277,0.7315068493150685
1009533769,MALE,54.5,1,0.0,14689.0,0,0,1009533769,233,10053.609999999997,43.14854077253218,0.6383561643835617
1009533770,FEMALE,80.57,1,0.0,19558.0,5,0,1009533770,84,3596.5099999999984,42.81559523809522,0.23013698630136986
1009533771,MALE,76.04,1,0.0,15074.0,1,0,1009533771,175,9723.950000000004,55.5654285714286,0.4794520547945205
1009533772,MALE,27.15,4,0.0,22712.0,2,0,1009533772,80,3115.19,38.939875,0.2191780821917808
1009533773,FEMALE,27.88,1,0.0,24617.0,3,0,1009533773,227,7489.379999999992,32.992863436123315,0.6219178082191781
1009533774,MALE,45.28,1,0.0,19800.0,4,0,1009533774,249,7491.98,30.088273092369477,0.6821917808219178
1009533775,MALE,42.35,1,0.0,23434.0,4,0,1009533775,194,7406.180000000001,38.176185567010315,0.5315068493150685
1009533776,MALE,27.58,4,13150.0,23342.0,2,0,1009533776,225,9032.009999999998,40.14226666666666,0.6164383561643836
1009533777,FEMALE,42.61,1,0.0,22002.0,3,0,1009533777,246,9065.170000000004,36.850284552845544,0.673972602739726
1009533778,FEMALE,57.09,1,0.0,14405.0,4,0,1009533778,251,16847.9,67.12310756972113,0.6876712328767123
1009533779,MALE,38.65,1,0.0,14141.0,1,1,1009533779,171,10354.039999999995,60.54994152046781,0.4684931506849315
1009533780,MALE,24.22,4,0.0,31490.0,0,1,1009533780,111,6127.81,55.2054954954955,0.3041095890410959
1009533781,FEMALE,48.62,1,0.0,15714.0,2,0,1009533781,228,10670.78,46.80166666666667,0.6246575342465753
1009533782,FEMALE,23.16,1,0.0,21332.0,5,0,1009533782,252,11283.789999999992,44.77694444444441,0.6904109589041096
1009533783,FEMALE,69.72,2,86927.0,357753.0,1,1,1009533783,186,9503.46,51.09387096774193,0.5095890410958904
1009533784,MALE,63.45,3,100748.0,121410.0,3,1,1009533784,141,5485.469999999999,38.90404255319149,0.3863013698630137
1009533785,FEMALE,27.15,4,0.0,27666.0,0,1,1009533785,28,2038.9099999999999,72.81821428571428,0.07671232876712329
1009533786,MALE,57.47,2,115139.0,97389.0,1,1,1009533786,175,19387.530000000002,110.78588571428573,0.4794520547945205
1009533787,FEMALE,51.03,4,0.0,19082.0,4,0,1009533787,44,1567.4299999999996,35.623409090909085,0.12054794520547946
1009533788,MALE,22.99,3,81076.0,129397.0,2,0,1009533788,230,12029.019999999984,52.30008695652167,0.6301369863013698
1009533789,FEMALE,46.47,1,0.0,15676.0,1,0,1009533789,252,7188.480000000005,28.525714285714304,0.6904109589041096
1009533790,MALE,75.35,1,0.0,21150.0,2,0,1009533790,36,1790.7900000000002,49.74416666666667,0.09863013698630137
1009533791,MALE,74.71,1,0.0,14111.0,1,1,1009533791,116,3502.1200000000013,30.190689655172424,0.3178082191780822
1009533792,FEMALE,57.49,1,0.0,21135.0,4,0,1009533792,229,12836.950000000004,56.05655021834063,0.6273972602739726
1009533793,MALE,79.96,2,5020.0,67017.0,0,0,1009533793,268,8236.949999999999,30.73488805970149,0.7342465753424657
1009533794,FEMALE,55.68,4,9346.0,48173.0,2,0,1009533794,232,12141.560000000003,52.3343103448276,0.6356164383561644
1009533795,FEMALE,40.99,1,0.0,22315.0,1,0,1009533795,85,6648.520000000001,78.21788235294119,0.2328767123287671
1009533796,FEMALE,53.6,1,0.0,14270.0,2,0,1009533796,174,6825.160000000002,39.22505747126438,0.4767123287671233
1009533797,MALE,47.41,4,0.0,18153.0,2,0,1009533797,81,2120.48,26.178765432098764,0.2219178082191781
1009533798,MALE,49.88,1,0.0,14637.0,3,0,1009533798,226,8534.17,37.76181415929204,0.6191780821917808
1009533799,MALE,70.16,1,0.0,15683.0,3,0,1009533799,239,7532.68,31.517489539748954,0.6547945205479452
1009533800,FEMALE,67.92,4,0.0,19718.0,4,0,1009533800,204,7693.439999999996,37.712941176470565,0.5589041095890411
1009533801,FEMALE,56.93,4,0.0,22709.0,4,0,1009533801,228,7349.569999999997,32.23495614035087,0.6246575342465753
1009533802,MALE,33.1,4,0.0,19761.0,2,0,1009533802,243,7696.5499999999965,31.673045267489698,0.6657534246575343
1009533803,FEMALE,35.77,4,0.0,13142.0,2,0,1009533803,233,7258.299999999998,31.15150214592274,0.6383561643835617
1009533804,FEMALE,34.01,1,0.0,14983.0,2,0,1009533804,189,11514.40999999999,60.92280423280418,0.5178082191780822
1009533805,MALE,46.15,4,0.0,18374.0,1,0,1009533805,110,3786.3999999999983,34.42181818181817,0.3013698630136986
1009533806,MALE,62.04,1,0.0,14013.0,1,0,1009533806,229,7613.3899999999985,33.24624454148471,0.6273972602739726
1009533807,MALE,79.68,1,0.0,30922.0,1,1,1009533807,253,7896.389999999998,31.21102766798418,0.6931506849315069
1009533808,MALE,54.6,4,0.0,34969.0,1,0,1009533808,174,4834.609999999998,27.785114942528722,0.4767123287671233
1009533809,FEMALE,52.45,1,0.0,19243.0,1,1,1009533809,162,14143.160000000007,87.3034567901235,0.4438356164383562
1009533810,FEMALE,23.99,4,0.0,18698.0,3,1,1009533810,129,5243.710000000003,40.64891472868219,0.35342465753424657
1009533811,MALE,51.22,4,0.0,19978.0,0,0,1009533811,105,3891.92,37.06590476190476,0.2876712328767123
1009533812,MALE,23.32,1,0.0,13688.0,2,0,1009533812,117,5435.250000000002,46.45512820512822,0.32054794520547947
1009533813,FEMALE,22.76,1,0.0,18364.0,1,1,1009533813,77,2922.66,37.95662337662338,0.21095890410958903
1009533814,MALE,86.66,1,0.0,16538.0,3,0,1009533814,22,964.81,43.855,0.06027397260273973
1009533815,FEMALE,31.75,4,0.0,16556.0,1,0,1009533815,100,4351.779999999997,43.51779999999997,0.273972602739726
1009533816,FEMALE,30.38,2,8261.0,31194.0,5,0,1009533816,233,11041.800000000005,47.38969957081547,0.6383561643835617
1009533817,MALE,42.97,1,0.0,25324.0,3,0,1009533817,226,9128.810000000001,40.39296460176992,0.6191780821917808
1009533818,FEMALE,33.42,1,0.0,21143.0,0,1,1009533818,256,7558.809999999995,29.52660156249998,0.7013698630136986
1009533819,FEMALE,35.76,1,0.0,17150.0,4,1,1009533819,60,1882.8999999999999,31.381666666666664,0.1643835616438356
1009533820,MALE,52.54,4,0.0,14518.0,1,0,1009533820,230,14873.820000000005,64.66878260869568,0.6301369863013698
1009533821,MALE,86.44,1,0.0,13269.0,1,1,1009533821,314,12132.199999999995,38.63757961783438,0.8602739726027397
1009533822,FEMALE,80.7,1,0.0,22381.0,0,0,1009533822,239,6684.559999999998,27.96887029288702,0.6547945205479452
1009533823,FEMALE,63.96,1,0.0,13141.0,2,1,1009533823,249,8882.710000000006,35.67353413654621,0.6821917808219178
1009533824,FEMALE,50.28,1,0.0,20313.0,4,0,1009533824,246,16877.78,68.60886178861789,0.673972602739726
1009533825,FEMALE,86.65,1,0.0,17866.0,1,0,1009533825,245,9564.400000000001,39.038367346938784,0.6712328767123288
1009533826,MALE,51.81,4,5029.0,26524.0,4,0,1009533826,237,6477.95,27.333122362869197,0.6493150684931507
1009533827,MALE,40.56,1,0.0,18898.0,1,0,1009533827,93,2939.2700000000004,31.605053763440864,0.2547945205479452
1009533828,FEMALE,42.39,1,0.0,15255.0,3,0,1009533828,227,8848.8,38.98149779735682,0.6219178082191781
1009533829,FEMALE,33.32,4,0.0,19620.0,1,1,1009533829,247,8892.73,36.00295546558704,0.6767123287671233
1009533830,MALE,30.51,1,0.0,23515.0,2,1,1009533830,75,2427.140000000001,32.36186666666668,0.2054794520547945
1009533831,FEMALE,71.73,1,0.0,22309.0,2,0,1009533831,24,933.6900000000002,38.90375000000001,0.06575342465753424
1009533832,FEMALE,31.78,1,0.0,16014.0,1,1,1009533832,224,6059.739999999997,27.052410714285703,0.6136986301369863
1009533833,MALE,47.23,4,0.0,16689.0,5,0,1009533833,241,8033.34,33.333360995850626,0.6602739726027397
1009533834,MALE,49.97,4,0.0,16900.0,3,0,1009533834,139,4682.870000000001,33.68971223021583,0.38082191780821917
1009533835,MALE,32.39,1,0.0,27496.0,1,1,1009533835,208,9264.23,44.53956730769231,0.5698630136986301
1009533836,MALE,22.68,1,0.0,19806.0,0,1,1009533836,180,15382.789999999997,85.45994444444443,0.4931506849315068
1009533837,FEMALE,51.64,1,0.0,33517.0,2,0,1009533837,204,18210.369999999995,89.26651960784311,0.5589041095890411
1009533838,FEMALE,59.52,1,0.0,26239.0,1,0,1009533838,227,13313.660000000005,58.65048458149782,0.6219178082191781
1009533839,MALE,42.66,1,0.0,30254.0,0,0,1009533839,149,5483.070000000001,36.799127516778526,0.40821917808219177
1009533840,FEMALE,46.86,1,0.0,21348.0,3,0,1009533840,76,3618.640000000001,47.61368421052632,0.20821917808219179
1009533841,FEMALE,42.16,1,0.0,21815.0,1,0,1009533841,29,1545.22,53.28344827586207,0.07945205479452055
1009533842,MALE,35.54,1,0.0,21209.0,2,0,1009533842,219,9929.769999999999,45.34141552511415,0.6
1009533843,MALE,39.47,4,0.0,27204.0,3,0,1009533843,242,7325.640000000004,30.271239669421504,0.663013698630137
1009533844,FEMALE,32.7,4,10003.0,55157.0,5,0,1009533844,51,1362.7300000000002,26.72019607843138,0.13972602739726028
1009533845,FEMALE,34.42,4,0.0,31363.0,1,0,1009533845,242,13718.879999999997,56.68958677685949,0.663013698630137
1009533846,MALE,53.16,1,0.0,15754.0,0,1,1009533846,271,32347.36999999999,119.36298892988927,0.7424657534246575
1009533847,MALE,65.91,4,0.0,22267.0,1,0,1009533847,163,5710.559999999999,35.03411042944784,0.4465753424657534
1009533848,FEMALE,52.46,1,0.0,15236.0,2,0,1009533848,234,7274.239999999999,31.086495726495723,0.6410958904109589
1009533849,FEMALE,24.31,1,0.0,17759.0,3,0,1009533849,251,8875.889999999996,35.36211155378484,0.6876712328767123
1009533850,MALE,67.74,4,0.0,16196.0,4,0,1009533850,130,4541.789999999999,34.93684615384615,0.3561643835616438
1009533851,MALE,61.16,1,0.0,16701.0,4,0,1009533851,117,5116.070000000001,43.727094017094025,0.32054794520547947
1009533852,FEMALE,29.88,1,0.0,20427.0,1,0,1009533852,222,14894.430000000011,67.09202702702707,0.6082191780821918
1009533853,FEMALE,87.43,4,0.0,19435.0,4,0,1009533853,171,6342.5800000000045,37.09111111111114,0.4684931506849315
1009533854,MALE,22.9,4,0.0,22250.0,4,0,1009533854,69,2911.83,42.200434782608696,0.18904109589041096
1009533855,MALE,43.87,4,0.0,34696.0,2,0,1009533855,228,8261.35,36.233991228070174,0.6246575342465753
1009533856,FEMALE,53.76,4,0.0,30888.0,3,1,1009533856,307,11202.79,36.49117263843649,0.8410958904109589
1009533857,FEMALE,47.97,3,105837.0,95013.0,0,1,1009533857,250,9672.38,38.689519999999995,0.684931506849315
1009533858,MALE,66.09,4,9039.0,76222.0,2,0,1009533858,93,3919.9799999999996,42.15032258064516,0.2547945205479452
1009533859,MALE,81.37,1,0.0,17532.0,3,0,1009533859,202,13244.539999999999,65.56702970297029,0.5534246575342465
1009533860,FEMALE,34.06,1,0.0,15855.0,2,0,1009533860,152,10488.040000000006,69.00026315789478,0.41643835616438357
1009533861,FEMALE,23.98,1,0.0,19028.0,2,1,1009533861,251,9084.16,36.191872509960156,0.6876712328767123
1009533862,MALE,36.37,1,0.0,15228.0,2,0,1009533862,231,8289.52,35.88536796536797,0.6328767123287671
1009533863,MALE,36.62,4,0.0,21111.0,1,1,1009533863,266,11151.350000000004,41.922368421052646,0.7287671232876712
1009533864,FEMALE,56.73,1,0.0,16073.0,0,0,1009533864,229,9566.82,41.776506550218336,0.6273972602739726
1009533865,MALE,67.66,4,0.0,31742.0,2,0,1009533865,109,3396.5999999999995,31.161467889908252,0.29863013698630136
1009533866,FEMALE,82.41,1,0.0,14459.0,3,0,1009533866,33,1040.88,31.541818181818186,0.09041095890410959
1009533867,MALE,47.8,1,0.0,19928.0,2,0,1009533867,209,7768.759999999995,37.17110047846887,0.5726027397260274
1009533868,MALE,39.81,1,0.0,15442.0,4,0,1009533868,69,2836.909999999999,41.11463768115941,0.18904109589041096
1009533869,FEMALE,65.87,1,0.0,22837.0,5,0,1009533869,265,9928.920000000004,37.46762264150945,0.726027397260274
1009533870,FEMALE,54.71,4,0.0,14612.0,1,0,1009533870,228,7411.289999999999,32.505657894736835,0.6246575342465753
1009533871,FEMALE,22.16,1,0.0,22328.0,2,0,1009533871,271,9466.94,34.93335793357934,0.7424657534246575
1009533872,MALE,44.1,4,6292.0,40026.0,3,0,1009533872,183,6873.95,37.56256830601093,0.5013698630136987
1009533873,FEMALE,52.53,4,0.0,18920.0,2,0,1009533873,179,7335.080000000004,40.978100558659236,0.4904109589041096
1009533874,MALE,52.07,3,107438.0,88618.0,1,1,1009533874,45,2805.9399999999996,62.35422222222221,0.1232876712328767
1009533875,MALE,61.3,3,74987.0,219034.0,1,1,1009533875,228,18884.500000000007,82.82675438596495,0.6246575342465753
1009533876,FEMALE,61.52,1,0.0,16939.0,3,0,1009533876,257,10623.86,41.3379766536965,0.7041095890410959
1009533877,FEMALE,64.54,1,0.0,24918.0,2,0,1009533877,64,3260.559999999999,50.946249999999985,0.17534246575342466
1009533878,MALE,22.94,1,0.0,37320.0,2,1,1009533878,87,3487.1700000000005,40.082413793103456,0.23835616438356164
1009533879,MALE,67.74,1,0.0,19086.0,1,0,1009533879,251,10485.800000000001,41.77609561752988,0.6876712328767123
1009533880,MALE,59.11,4,0.0,13945.0,2,0,1009533880,245,33809.10000000002,137.99632653061232,0.6712328767123288
1009533881,FEMALE,30.12,1,0.0,28400.0,0,1,1009533881,256,11401.27,44.5362109375,0.7013698630136986
1009533882,FEMALE,35.24,1,0.0,15727.0,2,0,1009533882,59,2237.229999999999,37.91915254237286,0.16164383561643836
1009533883,FEMALE,39.06,4,13502.0,41241.0,2,0,1009533883,200,11426.530000000002,57.13265000000001,0.547945205479452
1009533884,MALE,42.48,2,9902.0,44946.0,0,1,1009533884,54,1973.690000000001,36.54981481481483,0.14794520547945206
1009533885,MALE,67.06,1,0.0,18606.0,2,1,1009533885,254,8286.349999999991,32.62342519685036,0.6958904109589041
1009533886,FEMALE,25.25,1,0.0,22954.0,1,1,1009533886,227,6811.099999999999,30.004845814977973,0.6219178082191781
1009533887,FEMALE,40.64,4,0.0,15462.0,4,0,1009533887,216,8319.310000000001,38.51532407407408,0.5917808219178082
1009533888,MALE,61.39,4,0.0,18057.0,0,1,1009533888,203,8202.07,40.40428571428571,0.5561643835616439
1009533889,FEMALE,27.58,4,7423.0,39438.0,2,0,1009533889,268,9870.18000000001,36.8290298507463,0.7342465753424657
1009533890,FEMALE,45.44,1,0.0,22029.0,1,1,1009533890,230,15247.959999999997,66.29547826086956,0.6301369863013698
1009533891,MALE,44.86,1,0.0,17246.0,2,0,1009533891,169,10888.109999999997,64.42668639053252,0.46301369863013697
1009533892,MALE,45.06,4,5369.0,54069.0,1,1,1009533892,110,6090.74,55.370363636363635,0.3013698630136986
1009533893,FEMALE,51.73,1,0.0,19054.0,0,1,1009533893,249,11612.950000000006,46.63835341365464,0.6821917808219178
1009533894,FEMALE,31.18,4,0.0,13278.0,5,0,1009533894,231,10468.199999999992,45.31688311688308,0.6328767123287671
1009533895,FEMALE,21.38,1,0.0,35438.0,4,0,1009533895,197,9893.08,50.218680203045686,0.5397260273972603
1009533896,FEMALE,41.06,1,0.0,21165.0,1,1,1009533896,140,5470.029999999999,39.07164285714285,0.3835616438356164
1009533897,MALE,40.78,1,0.0,21400.0,3,0,1009533897,257,23576.710000000014,91.73817120622573,0.7041095890410959
1009533898,MALE,35.28,2,89438.0,97782.0,3,0,1009533898,56,2638.5299999999997,47.11660714285714,0.15342465753424658
1009533899,FEMALE,56.67,4,11829.0,32689.0,3,0,1009533899,69,3630.0199999999995,52.60898550724637,0.18904109589041096
1009533900,MALE,57.48,1,0.0,16190.0,2,0,1009533900,51,3005.0299999999993,58.922156862745084,0.13972602739726028
1009533901,MALE,53.93,1,0.0,37079.0,1,0,1009533901,68,2807.8499999999995,41.29191176470587,0.1863013698630137
1009533902,MALE,35.98,1,0.0,20910.0,0,1,1009533902,156,4378.000000000001,28.06410256410257,0.4273972602739726
1009533903,MALE,68.19,1,0.0,28470.0,0,0,1009533903,198,6516.979999999999,32.9140404040404,0.5424657534246575
1009533904,MALE,49.19,1,0.0,22679.0,1,0,1009533904,701,30106.759999999995,42.94830242510698,1.9205479452054794
1009533905,MALE,69.59,2,12073.0,65229.0,2,0,1009533905,152,5540.489999999998,36.45059210526315,0.41643835616438357
1009533906,MALE,58.48,4,0.0,15375.0,5,0,1009533906,184,6460.95,35.113858695652176,0.5041095890410959
1009533907,FEMALE,72.76,4,0.0,18971.0,4,0,1009533907,261,15951.759999999995,61.11785440613025,0.7150684931506849
1009533908,FEMALE,55.21,1,0.0,22888.0,1,0,1009533908,226,8161.500000000002,36.11283185840709,0.6191780821917808
1009533909,FEMALE,35.99,4,0.0,17323.0,2,0,1009533909,267,9749.439999999999,36.51475655430711,0.7315068493150685
1009533910,MALE,28.37,4,7306.0,21479.0,2,0,1009533910,227,7288.12,32.10625550660793,0.6219178082191781
1009533911,FEMALE,56.28,1,0.0,22372.0,1,0,1009533911,267,9405.079999999996,35.22501872659175,0.7315068493150685
1009533912,FEMALE,39.14,1,0.0,15969.0,1,1,1009533912,227,7649.469999999997,33.698105726872235,0.6219178082191781
1009533913,FEMALE,65.2,1,0.0,18778.0,2,0,1009533913,79,2568.7999999999993,32.51645569620252,0.21643835616438356
